2.45E+01	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.17E+01	1.04E-01	3.49E+01	2.25E-01	4.74E-11	3.72E-12	-1	0.00E+00	-1	0.00E+00	2.67E-10	2.29E-11	3.78E-10	9.92E-12	-1	0.00E+00	-1	0.00E+00	5.56E-01	7.65E-03	2.79E-12	3.94E-11	5.64E-01	9.22E-03	3.05E-12	3.04E-11
3.85E+01	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.17E+01	8.28E-02	3.39E+01	1.73E-01	4.85E-11	4.88E-12	-1	0.00E+00	-1	0.00E+00	2.68E-10	2.18E-11	3.77E-10	7.75E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
9.44E+02	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	1.20E-01	3.37E+01	1.42E-01	4.44E-11	2.04E-12	-1	0.00E+00	-1	0.00E+00	2.67E-10	2.15E-11	3.78E-10	9.70E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
1.59E+03	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.16E+01	9.15E-02	3.36E+01	1.61E-01	4.51E-11	5.19E-12	-1	0.00E+00	-1	0.00E+00	2.67E-10	2.15E-11	3.77E-10	6.94E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
2.23E+03	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.17E+01	1.10E-01	3.32E+01	1.42E-01	4.39E-11	4.27E-12	-1	0.00E+00	-1	0.00E+00	2.69E-10	2.16E-11	3.77E-10	8.85E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
2.88E+03	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	9.02E-02	3.29E+01	1.67E-01	3.99E-11	2.92E-12	-1	0.00E+00	-1	0.00E+00	2.67E-10	2.22E-11	3.77E-10	9.41E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
3.53E+03	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	1.03E-01	3.27E+01	1.16E-01	4.14E-11	4.27E-12	-1	0.00E+00	-1	0.00E+00	2.66E-10	2.25E-11	3.77E-10	8.60E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
4.17E+03	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.16E+01	8.12E-02	3.28E+01	1.61E-01	4.21E-11	2.31E-12	-1	0.00E+00	-1	0.00E+00	2.67E-10	2.14E-11	3.76E-10	6.89E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
4.82E+03	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	9.42E-02	3.24E+01	1.58E-01	4.09E-11	2.64E-12	-1	0.00E+00	-1	0.00E+00	2.67E-10	2.00E-11	3.77E-10	7.32E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
5.46E+03	7.52E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	9.41E-02	3.22E+01	1.44E-01	4.23E-11	3.77E-12	-1	0.00E+00	-1	0.00E+00	2.67E-10	2.12E-11	3.78E-10	9.78E-12	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
