3.828125E+1	1.464900E+4	1.500000E+1	9.975547E+2	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.426940E+1	1.280045E-1	1.920695E+1	1.848355E-1	-3.528760E-11	1.332355E-11	3.548656E-10	1.400749E-11	7.578905E-10	5.547547E-12	6.554144E-10	4.709477E-11	1.592190E-9	1.095439E-10	-1	-0.000000E+0	-1	-0.000000E+0	5.487582E-1	3.878835E-3	2.532281E-10	1.534834E-11	5.572961E-1	3.865279E-3	9.129298E-12	0.000000E+0	-5.699450E-11	3.138615E-12	5.910314E-10	4.049779E-12	1.898178E-9	1.551477E-11	9.163929E-13	7.321812E-12	-3.817731E-11	4.589234E-12
1.386328E+3	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.420314E+1	8.602560E-2	1.916942E+1	1.669533E-1	-3.254756E-11	4.024977E-12	3.578615E-10	1.379232E-11	7.658566E-10	4.760140E-12	6.456845E-10	2.220334E-11	1.568559E-9	3.220091E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.494672E-1	3.921803E-3	2.546931E-10	1.504964E-11	5.574723E-1	3.641556E-3	1.672802E-11	0.000000E+0	-6.277038E-11	2.776893E-12	5.891818E-10	4.222528E-12	1.891993E-9	1.497541E-11	-4.906031E-12	5.913846E-12	-3.931235E-11	4.020719E-12
2.729906E+3	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.403351E+1	9.863668E-2	1.912704E+1	1.597347E-1	-3.126868E-11	4.024123E-12	3.597190E-10	1.370986E-11	7.674541E-10	4.846220E-12	6.460936E-10	1.910833E-11	1.568872E-9	1.467270E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.492695E-1	3.842040E-3	2.556185E-10	1.484722E-11	5.576399E-1	3.519903E-3	6.962800E-12	0.000000E+0	-5.951604E-11	3.426629E-12	5.895937E-10	4.181735E-12	1.899530E-9	1.539144E-11	-5.654736E-12	5.250840E-12	-4.336143E-11	3.702531E-12
4.074016E+3	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.413271E+1	8.669889E-2	1.921156E+1	1.615493E-1	-3.434228E-11	5.056597E-12	3.580645E-10	1.377676E-11	7.667096E-10	4.562563E-12	6.511502E-10	3.649546E-11	1.575959E-9	7.859881E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.491449E-1	3.935380E-3	2.716998E-10	1.574571E-11	5.575711E-1	3.624973E-3	2.355965E-11	0.000000E+0	-6.422303E-11	2.880957E-12	5.882559E-10	4.112685E-12	1.889617E-9	1.507730E-11	-4.235397E-12	7.233197E-12	-3.921651E-11	4.790676E-12
5.414453E+3	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.398918E+1	1.083522E-1	1.920189E+1	1.434212E-1	-3.395331E-11	4.904356E-12	3.608085E-10	1.384930E-11	7.675234E-10	4.630030E-12	6.499899E-10	3.184847E-11	1.573588E-9	6.585989E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.492180E-1	3.860688E-3	2.625537E-10	1.520146E-11	5.573434E-1	3.629972E-3	1.442717E-11	0.000000E+0	-6.284759E-11	3.148529E-12	5.875816E-10	4.236222E-12	1.892816E-9	1.544269E-11	-6.473903E-12	8.511590E-12	-4.045028E-11	4.429658E-12
6.757071E+3	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.396341E+1	6.575730E-2	1.897960E+1	2.029625E-1	-3.539871E-11	4.925558E-12	3.601698E-10	1.406403E-11	7.667327E-10	4.648735E-12	6.460340E-10	2.252546E-11	1.564738E-9	3.659490E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.491578E-1	3.789963E-3	2.632061E-10	1.562061E-11	5.571629E-1	3.705000E-3	5.161951E-12	0.000000E+0	-6.448279E-11	3.847669E-12	5.856095E-10	4.053123E-12	1.893708E-9	1.577110E-11	-4.617047E-12	7.492230E-12	-3.722785E-11	3.550076E-12
8.099297E+3	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.388174E+1	1.151935E-1	1.907139E+1	1.321358E-1	-3.461856E-11	3.888158E-12	3.620567E-10	1.453338E-11	7.661942E-10	4.915611E-12	6.478090E-10	1.859502E-11	1.564294E-9	1.177172E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.493813E-1	3.594032E-3	2.647856E-10	1.496591E-11	5.574465E-1	3.633512E-3	1.064370E-11	0.000000E+0	-6.543761E-11	3.046475E-12	5.871985E-10	4.203378E-12	1.899977E-9	1.600290E-11	-7.599195E-12	6.594284E-12	-4.265184E-11	3.929629E-12
9.442164E+3	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.401631E+1	8.699967E-2	1.905579E+1	1.444544E-1	-3.669764E-11	5.537387E-12	3.621491E-10	1.397915E-11	7.661956E-10	4.601216E-12	6.479176E-10	1.906471E-11	1.565107E-9	9.464759E-12	-1	-0.000000E+0	-1	-0.000000E+0	5.490117E-1	3.734767E-3	2.608000E-10	1.474339E-11	5.575969E-1	3.791406E-3	1.297980E-11	0.000000E+0	-6.519644E-11	2.285216E-12	5.864731E-10	4.269919E-12	1.895883E-9	1.596930E-11	-6.255263E-12	6.942436E-12	-4.364153E-11	5.388371E-12
1.078516E+4	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.392376E+1	1.184349E-1	1.880146E+1	1.386304E-1	-3.938920E-11	4.008091E-12	3.602858E-10	1.367790E-11	7.668004E-10	4.423464E-12	6.559367E-10	5.051808E-11	1.589799E-9	1.160667E-10	-1	-0.000000E+0	-1	-0.000000E+0	5.491707E-1	3.987495E-3	2.660118E-10	1.517844E-11	5.575024E-1	3.615094E-3	1.595109E-11	0.000000E+0	-6.681201E-11	2.578035E-12	5.860975E-10	4.248447E-12	1.894065E-9	1.610942E-11	-8.511887E-12	7.138835E-12	-4.323510E-11	5.089952E-12
1.212677E+4	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.398353E+1	9.043707E-2	1.883951E+1	1.227921E-1	-3.823040E-11	5.708949E-12	3.597390E-10	1.434076E-11	7.668871E-10	4.641754E-12	6.461763E-10	1.804366E-11	1.562762E-9	1.403790E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.493254E-1	3.914087E-3	2.559240E-10	1.520565E-11	5.574207E-1	3.635443E-3	2.396807E-11	0.000000E+0	-6.564319E-11	4.198009E-12	5.857228E-10	3.878668E-12	1.897515E-9	1.493358E-11	-4.037037E-12	6.789145E-12	-3.977600E-11	4.337091E-12
1.347231E+4	1.464900E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.391931E+1	1.273802E-1	1.892187E+1	1.559621E-1	-3.904272E-11	5.001323E-12	3.593066E-10	1.501735E-11	7.672193E-10	4.772890E-12	6.479615E-10	1.895805E-11	1.566702E-9	1.650234E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.492094E-1	3.953516E-3	2.598795E-10	1.473902E-11	5.575496E-1	3.520519E-3	2.126575E-11	0.000000E+0	-6.657235E-11	3.251945E-12	5.868484E-10	4.208287E-12	1.889609E-9	1.664252E-11	-8.576014E-12	6.145441E-12	-4.489307E-11	5.494576E-12
