2.082813E+1	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.375103E+1	1.557530E-1	5.322439E+1	2.435821E-1	1.169850E-9	1.198834E-10	4.311584E-10	1.431951E-11	1.291049E-9	6.387147E-12	3.508064E-10	1.525931E-11	8.443836E-10	6.254188E-12	0.000000E+0	-1	0.000000E+0	-1	5.497852E-1	1.105027E-2	9.509600E-10	1.184768E-11	5.732031E-1	1.052515E-2	7.106043E-10	0.000000E+0	1.096178E-9	3.178966E-12	5.166150E-10	6.385928E-12	1.100120E-9	1.572371E-11
9.484219E+2	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.367271E+1	9.795597E-2	5.076266E+1	1.462056E-1	1.151305E-9	3.682069E-12	4.311416E-10	1.544799E-11	1.288809E-9	6.756004E-12	3.498335E-10	1.573719E-11	8.451149E-10	6.349768E-12	0.000000E+0	-1	0.000000E+0	-1	5.512891E-1	1.067470E-2	9.500906E-10	1.051482E-11	5.727734E-1	1.022861E-2	7.015758E-10	0.000000E+0	1.071053E-9	2.841688E-12	5.158148E-10	6.229606E-12	1.098383E-9	1.559216E-11
2.245844E+3	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.362383E+1	1.141371E-1	5.173497E+1	2.106136E-1	1.123517E-9	4.606802E-12	4.302654E-10	1.548178E-11	1.288037E-9	7.026361E-12	3.490385E-10	1.465684E-11	8.415350E-10	6.194364E-12	0.000000E+0	-1	0.000000E+0	-1	5.530078E-1	1.040934E-2	9.471208E-10	1.180314E-11	5.693359E-1	1.079630E-2	7.090073E-10	0.000000E+0	1.041975E-9	2.131131E-12	5.133533E-10	6.461222E-12	1.095497E-9	1.525426E-11
3.536047E+3	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.368697E+1	1.359499E-1	5.247381E+1	2.172576E-1	1.124277E-9	4.395402E-12	4.302010E-10	1.621168E-11	1.291634E-9	6.592310E-12	3.495398E-10	1.530382E-11	8.427544E-10	6.319055E-12	0.000000E+0	-1	0.000000E+0	-1	5.497852E-1	1.061996E-2	9.381009E-10	9.478725E-12	5.719141E-1	1.048076E-2	7.071847E-10	0.000000E+0	1.044352E-9	3.123363E-12	5.153110E-10	6.388266E-12	1.097005E-9	1.539458E-11
4.827219E+3	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.367345E+1	9.987890E-2	5.094895E+1	1.927380E-1	1.109883E-9	5.001629E-12	4.301759E-10	1.524045E-11	1.289584E-9	6.709437E-12	3.496734E-10	1.541798E-11	8.447030E-10	6.721449E-12	0.000000E+0	-1	0.000000E+0	-1	5.504297E-1	1.048076E-2	9.437577E-10	9.609112E-12	5.708398E-1	1.068998E-2	7.051845E-10	0.000000E+0	1.030201E-9	2.194264E-12	5.150456E-10	6.450554E-12	1.095511E-9	1.599717E-11
6.119531E+3	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.369482E+1	1.252724E-1	5.332102E+1	1.775592E-1	1.108365E-9	4.787669E-12	4.303247E-10	1.476844E-11	1.286533E-9	6.300918E-12	3.485522E-10	1.626504E-11	8.408677E-10	6.526874E-12	0.000000E+0	-1	0.000000E+0	-1	5.551563E-1	9.520358E-3	9.510302E-10	1.049690E-11	5.744922E-1	9.471258E-3	7.033956E-10	0.000000E+0	1.026979E-9	2.243475E-12	5.137252E-10	6.412611E-12	1.095772E-9	1.556812E-11
7.411422E+3	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.366555E+1	9.097031E-2	5.149855E+1	2.128356E-1	1.097283E-9	3.891991E-12	4.299267E-10	1.530152E-11	1.286545E-9	6.481255E-12	3.501428E-10	1.531819E-11	8.406609E-10	6.321218E-12	0.000000E+0	-1	0.000000E+0	-1	5.519336E-1	1.044288E-2	9.541941E-10	1.042084E-11	5.727734E-1	1.067470E-2	7.010588E-10	0.000000E+0	1.016709E-9	2.342669E-12	5.118314E-10	6.422047E-12	1.094681E-9	1.614536E-11
8.704094E+3	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.373063E+1	1.142834E-1	5.179997E+1	1.961749E-1	1.100881E-9	4.697225E-12	4.294383E-10	1.556348E-11	1.285231E-9	6.701705E-12	3.491071E-10	1.479383E-11	8.409525E-10	6.352542E-12	0.000000E+0	-1	0.000000E+0	-1	5.493555E-1	1.068998E-2	9.460494E-10	1.230004E-11	5.738477E-1	1.026274E-2	6.991510E-10	0.000000E+0	1.022419E-9	2.576541E-12	5.121131E-10	6.250194E-12	1.094724E-9	1.563204E-11
9.994859E+3	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.369406E+1	1.150965E-1	5.036747E+1	1.784781E-1	1.090526E-9	4.496672E-12	4.296315E-10	1.490871E-11	1.289333E-9	6.878289E-12	3.489901E-10	1.517014E-11	8.407817E-10	6.417471E-12	0.000000E+0	-1	0.000000E+0	-1	5.523633E-1	1.113434E-2	9.439103E-10	1.084440E-11	5.716992E-1	1.053179E-2	6.970405E-10	0.000000E+0	1.008688E-9	1.792177E-12	5.112873E-10	6.447411E-12	1.096908E-9	1.616142E-11
1.128725E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.368879E+1	1.239986E-1	5.328653E+1	1.672596E-1	1.091989E-9	4.028379E-12	4.303069E-10	1.503162E-11	1.286954E-9	6.357541E-12	3.491185E-10	1.525976E-11	8.403705E-10	6.432027E-12	0.000000E+0	-1	0.000000E+0	-1	5.517188E-1	1.052515E-2	9.542743E-10	1.115753E-11	5.747070E-1	1.116778E-2	6.977466E-10	0.000000E+0	1.011198E-9	2.664996E-12	5.099661E-10	6.233526E-12	1.094505E-9	1.576426E-11
1.258158E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.370530E+1	9.966126E-2	5.372032E+1	1.808071E-1	1.092480E-9	3.436159E-12	4.280870E-10	1.597966E-11	1.285535E-9	6.618375E-12	3.488495E-10	1.488199E-11	8.404645E-10	6.375883E-12	0.000000E+0	-1	0.000000E+0	-1	5.510742E-1	1.074219E-2	9.532116E-10	1.007298E-11	5.742773E-1	1.051407E-2	6.949451E-10	0.000000E+0	1.011899E-9	2.824463E-12	5.084286E-10	6.286570E-12	1.093668E-9	1.568051E-11
1.389605E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.369958E+1	1.136610E-1	5.269726E+1	1.482637E-1	1.091852E-9	4.467400E-12	4.290599E-10	1.571607E-11	1.286712E-9	6.318754E-12	3.485225E-10	1.536111E-11	8.412392E-10	6.336340E-12	0.000000E+0	-1	0.000000E+0	-1	5.521484E-1	1.035545E-2	9.596404E-10	9.983508E-12	5.738477E-1	1.026274E-2	7.083341E-10	0.000000E+0	1.012277E-9	2.048979E-12	5.085059E-10	6.345724E-12	1.092968E-9	1.601726E-11
1.518708E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.370460E+1	8.951780E-2	5.114143E+1	1.811411E-1	1.098940E-9	4.648907E-12	4.294814E-10	1.523737E-11	1.288436E-9	6.673255E-12	3.477601E-10	1.530445E-11	8.403443E-10	6.478766E-12	0.000000E+0	-1	0.000000E+0	-1	5.497852E-1	1.061996E-2	9.497483E-10	1.096170E-11	5.738477E-1	1.026274E-2	7.050069E-10	0.000000E+0	1.016895E-9	2.253063E-12	5.083147E-10	6.297575E-12	1.092416E-9	1.547099E-11
1.647828E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.372108E+1	9.576493E-2	5.094109E+1	1.981512E-1	1.100523E-9	3.420070E-12	4.288527E-10	1.488983E-11	1.282453E-9	6.558993E-12	3.488723E-10	1.544003E-11	8.402650E-10	6.594274E-12	0.000000E+0	-1	0.000000E+0	-1	5.527930E-1	9.586243E-3	9.508605E-10	1.238057E-11	5.714844E-1	1.101011E-2	6.997783E-10	0.000000E+0	1.017460E-9	3.021696E-12	5.066723E-10	6.412401E-12	1.093139E-9	1.611020E-11
1.776919E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.371270E+1	1.235036E-1	5.114861E+1	1.897024E-1	1.105834E-9	4.110853E-12	4.297836E-10	1.493964E-11	1.285467E-9	6.685646E-12	3.485142E-10	1.513229E-11	8.408551E-10	6.591539E-12	0.000000E+0	-1	0.000000E+0	-1	5.517188E-1	1.052515E-2	9.558721E-10	1.089810E-11	5.749219E-1	9.714275E-3	7.005410E-10	0.000000E+0	1.022815E-9	2.702550E-12	5.077421E-10	6.347606E-12	1.093484E-9	1.535936E-11
1.905997E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.378023E+1	1.370887E-1	5.092398E+1	1.419244E-1	1.109449E-9	3.499540E-12	4.279924E-10	1.552892E-11	1.280397E-9	6.512553E-12	3.478477E-10	1.503450E-11	8.386977E-10	6.644991E-12	0.000000E+0	-1	0.000000E+0	-1	5.508594E-1	1.036445E-2	9.597027E-10	9.996654E-12	5.755664E-1	8.794848E-3	7.007931E-10	0.000000E+0	1.026230E-9	2.909203E-12	5.086362E-10	6.270879E-12	1.094337E-9	1.587444E-11
2.035278E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.372998E+1	1.164405E-1	5.139944E+1	1.741246E-1	1.096180E-9	3.257277E-12	4.288735E-10	1.531390E-11	1.281582E-9	6.527657E-12	3.476173E-10	1.577346E-11	8.387753E-10	6.471386E-12	0.000000E+0	-1	0.000000E+0	-1	5.506445E-1	1.042500E-2	9.580520E-10	1.144897E-11	5.742773E-1	1.006086E-2	7.052633E-10	0.000000E+0	1.015428E-9	2.678491E-12	5.075560E-10	6.285848E-12	1.092567E-9	1.587001E-11
2.164564E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.376255E+1	1.183309E-1	5.141365E+1	1.911743E-1	1.107835E-9	5.989273E-12	4.296149E-10	1.540915E-11	1.281370E-9	6.500838E-12	3.478750E-10	1.552853E-11	8.384482E-10	6.790866E-12	0.000000E+0	-1	0.000000E+0	-1	5.510742E-1	1.029902E-2	9.572743E-10	1.150114E-11	5.738477E-1	9.797907E-3	7.069627E-10	0.000000E+0	1.024387E-9	2.061257E-12	5.070568E-10	6.475518E-12	1.096388E-9	1.554656E-11
2.293822E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.374109E+1	8.884402E-2	5.317255E+1	1.493983E-1	1.101449E-9	4.142392E-12	4.284396E-10	1.516909E-11	1.280535E-9	6.743640E-12	3.491272E-10	1.503818E-11	8.367264E-10	6.525659E-12	0.000000E+0	-1	0.000000E+0	-1	5.506445E-1	1.128408E-2	9.618590E-10	1.057433E-11	5.753516E-1	9.451547E-3	6.924457E-10	0.000000E+0	1.020028E-9	2.926589E-12	5.068152E-10	6.511174E-12	1.092492E-9	1.558614E-11
2.422950E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.377411E+1	9.777000E-2	5.266917E+1	1.513721E-1	1.110038E-9	4.322918E-12	4.281950E-10	1.525172E-11	1.280218E-9	6.318063E-12	3.480701E-10	1.530099E-11	8.371107E-10	6.316158E-12	0.000000E+0	-1	0.000000E+0	-1	5.500000E-1	1.101011E-2	9.551022E-10	1.058253E-11	5.742773E-1	1.051407E-2	7.003097E-10	0.000000E+0	1.029579E-9	3.371901E-12	5.066959E-10	6.147823E-12	1.094692E-9	1.534221E-11
2.552044E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.378934E+1	9.318793E-2	5.168065E+1	1.688388E-1	1.113422E-9	5.227967E-12	4.279167E-10	1.551173E-11	1.279137E-9	6.619032E-12	3.473555E-10	1.500616E-11	8.368003E-10	6.308193E-12	0.000000E+0	-1	0.000000E+0	-1	5.497852E-1	1.105027E-2	9.615046E-10	1.130989E-11	5.736328E-1	9.894977E-3	7.001765E-10	0.000000E+0	1.033469E-9	2.810100E-12	5.064109E-10	6.466187E-12	1.093911E-9	1.535613E-11
2.681130E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.375451E+1	1.046850E-1	5.173479E+1	2.402565E-1	1.100874E-9	4.359774E-12	4.292515E-10	1.519962E-11	1.282228E-9	6.597308E-12	3.477018E-10	1.497216E-11	8.366539E-10	6.246003E-12	0.000000E+0	-1	0.000000E+0	-1	5.510742E-1	1.116778E-2	9.553085E-10	1.077535E-11	5.729883E-1	1.060239E-2	6.998098E-10	0.000000E+0	1.020492E-9	2.355793E-12	5.038821E-10	6.310276E-12	1.092125E-9	1.632875E-11
2.810203E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.375517E+1	1.146324E-1	5.122644E+1	2.035637E-1	1.111117E-9	3.938317E-12	4.278918E-10	1.549008E-11	1.277695E-9	6.745639E-12	3.477525E-10	1.533115E-11	8.386068E-10	6.256657E-12	0.000000E+0	-1	0.000000E+0	-1	5.502148E-1	1.053179E-2	9.494096E-10	1.102836E-11	5.744922E-1	9.951359E-3	7.174693E-10	0.000000E+0	1.029411E-9	2.491045E-12	5.060444E-10	6.088989E-12	1.095076E-9	1.555590E-11
2.939375E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.373206E+1	1.031141E-1	5.299331E+1	2.109982E-1	1.109703E-9	4.752954E-12	4.289420E-10	1.579421E-11	1.283048E-9	6.945227E-12	3.483215E-10	1.549772E-11	8.369122E-10	6.721581E-12	0.000000E+0	-1	0.000000E+0	-1	5.500000E-1	1.057818E-2	9.538898E-10	1.123839E-11	5.729883E-1	1.015312E-2	6.979951E-10	0.000000E+0	1.029072E-9	2.345784E-12	5.050206E-10	6.559207E-12	1.094132E-9	1.560904E-11
3.068550E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.372403E+1	9.865476E-2	5.176018E+1	1.651290E-1	1.108992E-9	4.378873E-12	4.284538E-10	1.478992E-11	1.279463E-9	6.640423E-12	3.469850E-10	1.586342E-11	8.346748E-10	6.742151E-12	0.000000E+0	-1	0.000000E+0	-1	5.508594E-1	1.036445E-2	9.500749E-10	9.533828E-12	5.736328E-1	1.035545E-2	6.987836E-10	0.000000E+0	1.027992E-9	3.066782E-12	5.027033E-10	6.396086E-12	1.092337E-9	1.616102E-11
3.197645E+4	1.279700E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.997656E+1	0.000000E+0	2.373987E+1	1.314517E-1	5.027618E+1	2.003184E-1	1.113353E-9	5.689162E-12	4.298346E-10	1.510682E-11	1.278160E-9	6.469261E-12	3.481213E-10	1.557879E-11	8.376049E-10	6.401519E-12	0.000000E+0	-1	0.000000E+0	-1	5.497852E-1	1.061996E-2	9.534565E-10	9.948251E-12	5.749219E-1	1.018292E-2	6.958195E-10	0.000000E+0	1.031476E-9	3.459111E-12	5.041714E-10	6.615389E-12	1.091826E-9	1.573751E-11
