3.828125E+1	1.338300E+4	1.500000E+1	9.975547E+2	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.426940E+1	1.280045E-1	1.920695E+1	1.848355E-1	4.018255E-11	7.538088E-12	5.632689E-10	1.467678E-11	9.833199E-10	6.848866E-12	4.250473E-10	1.845976E-11	6.463734E-10	1.983733E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.490590E-1	3.781314E-3	3.027909E-10	1.961053E-11	5.571930E-1	3.780545E-3	7.713891E-11	0.000000E+0	-1.239752E-11	7.175354E-12	4.857948E-10	9.861361E-12	2.170923E-9	1.840879E-11	1.835853E-11	6.446114E-12	2.527726E-12	6.639136E-12
1.386328E+3	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.420314E+1	8.602560E-2	1.916942E+1	1.669533E-1	2.817527E-11	5.410183E-12	5.654077E-10	1.398969E-11	9.841416E-10	6.628869E-12	4.247987E-10	1.438197E-11	6.439992E-10	8.740019E-12	-1	-0.000000E+0	-1	-0.000000E+0	5.495402E-1	3.713565E-3	2.975646E-10	1.959026E-11	5.574895E-1	3.533613E-3	8.179811E-11	0.000000E+0	-2.548572E-11	4.818526E-12	4.840482E-10	9.480287E-12	2.166652E-9	1.930528E-11	7.108921E-12	4.217941E-12	-2.743346E-12	6.566455E-12
2.729906E+3	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.403351E+1	9.863668E-2	1.912704E+1	1.597347E-1	2.882169E-11	5.711734E-12	5.688181E-10	1.406435E-11	9.848714E-10	6.719101E-12	4.241746E-10	1.497588E-11	6.430535E-10	8.624901E-12	-1	-0.000000E+0	-1	-0.000000E+0	5.490246E-1	3.897819E-3	3.036507E-10	1.965682E-11	5.575496E-1	3.694615E-3	8.207636E-11	0.000000E+0	-2.931886E-11	6.273195E-12	4.837087E-10	9.990953E-12	2.174619E-9	1.973429E-11	4.903278E-12	6.469269E-12	-5.830092E-12	5.132918E-12
4.074016E+3	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.413271E+1	8.669889E-2	1.921156E+1	1.615493E-1	2.517494E-11	5.540501E-12	5.671112E-10	1.402753E-11	9.826970E-10	6.694088E-12	4.241519E-10	1.436425E-11	6.423587E-10	8.419836E-12	-1	-0.000000E+0	-1	-0.000000E+0	5.490418E-1	3.930383E-3	3.087050E-10	2.005378E-11	5.575840E-1	3.520058E-3	9.028157E-11	0.000000E+0	-3.309406E-11	4.752448E-12	4.833906E-10	9.860021E-12	2.169602E-9	1.823068E-11	7.900821E-12	6.770235E-12	-2.153862E-12	5.316590E-12
5.414453E+3	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.398918E+1	1.083522E-1	1.920189E+1	1.434212E-1	2.636540E-11	6.023423E-12	5.679421E-10	1.505007E-11	9.834725E-10	6.669174E-12	4.241168E-10	1.512364E-11	6.431135E-10	1.102856E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.487453E-1	4.047236E-3	3.023064E-10	1.997767E-11	5.571500E-1	3.734777E-3	8.344554E-11	0.000000E+0	-3.092167E-11	5.271850E-12	4.831024E-10	9.713588E-12	2.169611E-9	2.016912E-11	4.076502E-12	6.129449E-12	-4.895166E-12	5.761870E-12
6.757071E+3	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.396341E+1	6.575730E-2	1.897960E+1	2.029625E-1	2.577343E-11	7.548138E-12	5.679032E-10	1.463006E-11	9.813302E-10	6.551503E-12	4.251749E-10	2.064152E-11	6.430608E-10	2.389889E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.489774E-1	3.928232E-3	3.043184E-10	1.980543E-11	5.575367E-1	3.490306E-3	8.254648E-11	0.000000E+0	-3.299177E-11	5.547502E-12	4.818333E-10	9.391996E-12	2.169550E-9	1.916972E-11	5.977470E-12	6.388495E-12	-2.757439E-12	5.386098E-12
8.099297E+3	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.388174E+1	1.151935E-1	1.907139E+1	1.321358E-1	2.109643E-11	5.299042E-12	5.696216E-10	1.433414E-11	9.815714E-10	6.426646E-12	4.254781E-10	1.295705E-11	6.410314E-10	6.128312E-12	-1	-0.000000E+0	-1	-0.000000E+0	5.490332E-1	3.842701E-3	3.069529E-10	2.014838E-11	5.574508E-1	3.660188E-3	7.546894E-11	0.000000E+0	-3.296101E-11	7.625790E-12	4.829847E-10	9.613304E-12	2.170390E-9	1.896219E-11	4.543802E-12	4.743074E-12	-6.188650E-12	3.803112E-12
9.442164E+3	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.401631E+1	8.699967E-2	1.905579E+1	1.444544E-1	2.317651E-11	6.475476E-12	5.694107E-10	1.417833E-11	9.826023E-10	6.746504E-12	4.251160E-10	1.502618E-11	6.403810E-10	9.375647E-12	-1	-0.000000E+0	-1	-0.000000E+0	5.496176E-1	3.915805E-3	3.069547E-10	1.987593E-11	5.573090E-1	3.787562E-3	9.364803E-11	0.000000E+0	-3.510578E-11	5.288970E-12	4.818943E-10	9.764555E-12	2.168389E-9	1.969179E-11	3.642212E-12	5.099736E-12	-1.051938E-11	5.624320E-12
1.078516E+4	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.392376E+1	1.184349E-1	1.880146E+1	1.386304E-1	2.140469E-11	4.553518E-12	5.675340E-10	1.492379E-11	9.825091E-10	6.687581E-12	4.250853E-10	1.446220E-11	6.415847E-10	1.011669E-11	-1	-0.000000E+0	-1	-0.000000E+0	5.492609E-1	3.762648E-3	3.004476E-10	1.937453E-11	5.573563E-1	3.669795E-3	8.785822E-11	0.000000E+0	-3.159097E-11	5.302919E-12	4.823565E-10	9.341270E-12	2.165484E-9	1.921795E-11	1.300826E-12	6.028601E-12	-4.879741E-12	5.791621E-12
1.212677E+4	1.338300E+4	1.500000E+1	9.997656E+1	1.000000E+2	1.000000E+2	1.000000E+0	9.975547E+2	0.000000E+0	2.398353E+1	9.043707E-2	1.883951E+1	1.227921E-1	2.082459E-11	5.634465E-12	5.679383E-10	1.493442E-11	9.822584E-10	6.631082E-12	4.251754E-10	1.350128E-11	6.413458E-10	5.942198E-12	-1	-0.000000E+0	-1	-0.000000E+0	5.492524E-1	3.857931E-3	3.032368E-10	1.975688E-11	5.576785E-1	3.628221E-3	8.342775E-11	0.000000E+0	-3.737481E-11	6.666130E-12	4.820027E-10	9.528207E-12	2.170801E-9	1.845592E-11	5.584096E-12	4.249862E-12	-6.713800E-12	4.905741E-12
