03272012 135000	0.00		563.15	5.93	694.42	2.95	0.811	0.811	0
03272012 145000	1.00		564.48	5.71	688.33	3.12	0.8201	0.8201	1.02E-09
03272012 155000	2.00		564.34	4.99	687.88	2.88	0.8204	0.8204	2.04E-09
03272012 165000	3.00		564.8	5.05	687.78	2.94	0.8212	0.8212	3.05E-09
03272012 175000	4.00		564.92	5.61	687.56	2.79	0.8216	0.8216	4.07E-09
03272012 185000	5.00		565.07	5.27	687.49	2.54	0.8219	0.8219	5.09E-09
03272012 195000	6.00		565.87	5.45	687.56	2.57	0.823	0.823	6.11E-09
03272012 205000	7.00		566.14	6.34	687.39	2.63	0.8236	0.8236	7.13E-09
03272012 215000	8.00		566.34	5.93	687.47	2.62	0.8238	0.8238	8.14E-09
03272012 225000	9.00		566.42	5.27	687.46	2.72	0.8239	0.8239	9.16E-09
03272012 235000	10.00		566.3	5.82	687.46	2.71	0.8238	0.8238	1.02E-08
03282012 005000	11.00		566.17	5.44	687.51	2.61	0.8235	0.8235	1.12E-08
03282012 015000	12.00		566.16	5.84	687.35	2.9	0.8237	0.8237	1.22E-08
03282012 025000	13.00		566.41	5.51	687.54	2.83	0.8238	0.8238	1.32E-08
03282012 035000	14.00		566.23	6.6	687.58	2.86	0.8235	0.8235	1.43E-08
03282012 045000	15.00		566.1	6.06	687.51	2.62	0.8234	0.8234	1.53E-08
03282012 055000	16.00		566.24	5.65	687.6	2.7	0.8235	0.8235	1.63E-08
03282012 065000	17.00		566.28	5.51	687.55	2.75	0.8236	0.8236	1.73E-08
03282012 075000	18.00		566.3	6.01	687.62	2.7	0.8236	0.8236	1.83E-08
03282012 085000	19.00		566.32	6.1	687.57	2.61	0.8237	0.8237	1.93E-08
03282012 095000	20.00		566.29	5.63	687.51	2.52	0.8237	0.8237	2.04E-08
03282012 105000	21.00		567.93	5.46	688.33	2.75	0.8251	0.8251	2.14E-08
03282012 115000	22.00		567.45	5.8	687.81	2.79	0.825	0.825	2.24E-08
03282012 125000	23.00		567.33	5.55	687.84	2.97	0.8248	0.8248	2.34E-08
03282012 135000	24.00		567.18	5.39	687.79	2.77	0.8246	0.8246	2.44E-08
03282012 145000	25.00		566.58	5.7	687.79	2.87	0.8238	0.8238	2.55E-08
03282012 155000	26.00		566.63	5.75	687.85	2.84	0.8238	0.8238	2.65E-08
03282012 165000	27.00		566.39	5.38	687.86	2.83	0.8234	0.8234	2.75E-08
03282012 175000	28.00		566.57	5.73	687.79	2.74	0.8238	0.8238	2.85E-08
03282012 185000	29.00		566	5.75	687.76	2.83	0.823	0.823	2.95E-08
03282012 195000	30.00		565.99	5.37	687.75	2.79	0.823	0.823	3.05E-08
03282012 205000	31.00		565.97	5.78	687.67	2.78	0.823	0.823	3.16E-08
03282012 215000	32.00		565.94	5.67	687.72	2.97	0.8229	0.8229	3.26E-08
03282012 225000	33.00		565.89	5.56	687.69	2.71	0.8229	0.8229	3.36E-08
03282012 235000	34.00		565.88	5.27	687.64	2.77	0.8229	0.8229	3.46E-08
03292012 005000	35.00		565.9	5.74	687.71	2.93	0.8229	0.8229	3.56E-08
03292012 015000	36.00		565.85	5.28	687.65	2.57	0.8229	0.8229	3.66E-08
03292012 025000	37.00		565.84	5.32	687.73	2.76	0.8228	0.8228	3.77E-08
03292012 035000	38.00		565.97	5.76	687.66	2.62	0.823	0.823	3.87E-08
03292012 045000	39.00		566.09	5.64	687.83	2.92	0.823	0.823	3.97E-08
03292012 055000	40.00		566.17	5.15	687.88	2.66	0.8231	0.8231	4.07E-08
03292012 065000	41.00		566.29	5.6	687.85	2.81	0.8233	0.8233	4.17E-08
03292012 075000	42.00		566.37	5.72	687.88	3	0.8234	0.8234	4.28E-08
03292012 085000	43.00		566.2	5.87	687.91	2.82	0.8231	0.8231	4.38E-08
03292012 095000	44.00		566.3	6.1	688.03	3.07	0.8231	0.8231	4.48E-08
03292012 105000	45.00		566.7	5.94	688.26	2.87	0.8234	0.8234	4.58E-08
03292012 115000	46.00		566.25	5.71	688.1	3	0.8229	0.8229	4.68E-08
03292012 125000	47.00		566.07	5.82	688.02	2.92	0.8228	0.8228	4.78E-08
03292012 135000	48.00		565.72	5.83	687.98	3.5	0.8223	0.8223	4.89E-08
03292012 145000	49.00		565.42	5.83	687.74	3.5	0.8221	0.8221	4.99E-08
03292012 155000	50.00		565.44	5.7	687.82	3.37	0.8221	0.8221	5.09E-08
03292012 165000	51.00		565.04	5.72	687.77	2.96	0.8216	0.8216	5.19E-08
03292012 175000	52.00		565.1	6.35	687.76	3.02	0.8217	0.8217	5.29E-08
03292012 185000	53.00		565.02	5.42	687.61	2.5	0.8217	0.8217	5.40E-08
03292012 195000	54.00		564.81	5.49	687.61	2.56	0.8214	0.8214	5.50E-08
03292012 205000	55.00		564.61	5.47	687.6	2.92	0.8211	0.8211	5.60E-08
03292012 215000	56.00		564.61	6.17	687.69	3	0.821	0.821	5.70E-08
03292012 225000	57.00		564.42	6.01	687.55	2.66	0.8209	0.8209	5.80E-08
03292012 235000	58.00		564.75	5.83	687.66	2.83	0.8213	0.8213	5.90E-08
03302012 005000	59.00		564.89	5.52	687.82	2.99	0.8213	0.8213	6.01E-08
03302012 015000	60.00		564.62	5.9	687.74	2.77	0.821	0.821	6.11E-08
03302012 025000	61.00		564.47	6.1	687.7	2.92	0.8208	0.8208	6.21E-08
03302012 035000	62.00		564.67	5.31	687.83	3.05	0.8209	0.8209	6.31E-08
03302012 045000	63.00		564.79	6.19	687.84	2.82	0.8211	0.8211	6.41E-08
03302012 055000	64.00		564.81	5.85	687.83	2.77	0.8211	0.8211	6.52E-08
03302012 065000	65.00		564.8	5.99	687.88	2.94	0.8211	0.8211	6.62E-08
03302012 075000	66.00		564.45	5.39	687.76	2.83	0.8207	0.8207	6.72E-08
03302012 085000	67.00		564.75	5.57	687.78	3.41	0.8211	0.8211	6.82E-08
03302012 095000	68.00		564.79	5.16	687.77	3.57	0.8212	0.8212	6.92E-08
03302012 105000	69.00		564.87	5.72	687.89	3.32	0.8212	0.8212	7.02E-08
03302012 115000	70.00		564.6	5.43	687.82	3.2	0.8209	0.8209	7.13E-08
03302012 125000	71.00		564.81	6.05	687.95	2.95	0.821	0.821	7.23E-08
03302012 135000	72.00		564.19	5.53	687.74	3.2	0.8204	0.8204	7.33E-08
03302012 145000	73.00		564.38	6.02	687.85	3.47	0.8205	0.8205	7.43E-08
03302012 155000	74.00		564.28	6.44	687.89	3.41	0.8203	0.8203	7.53E-08
03302012 165000	75.00		564.28	6.14	687.66	3.09	0.8206	0.8206	7.64E-08
03302012 175000	76.00		564.04	6.56	687.69	2.97	0.8202	0.8202	7.74E-08
03302012 185000	77.00		564.06	5.75	687.6	3.07	0.8203	0.8203	7.84E-08
03302012 195000	78.00		563.99	5.71	687.55	2.79	0.8203	0.8203	7.94E-08
03302012 205000	79.00		563.78	5.53	687.51	2.61	0.82	0.82	8.04E-08
03302012 215000	80.00		563.45	6.07	687.47	2.72	0.8196	0.8196	8.14E-08
03302012 225000	81.00		564	5.48	687.62	2.95	0.8202	0.8202	8.25E-08
03302012 235000	82.00		563.77	6.21	687.7	2.98	0.8198	0.8198	8.35E-08
03312012 005000	83.00		563.96	5.5	687.47	2.66	0.8203	0.8203	8.45E-08
03312012 015000	84.00		563.71	6.23	687.63	3.23	0.8198	0.8198	8.55E-08
03312012 025000	85.00		563.54	6.18	687.57	3.06	0.8196	0.8196	8.65E-08
03312012 035000	86.00		563.89	5.94	687.48	2.71	0.8202	0.8202	8.75E-08
03312012 045000	87.00		563.96	6.12	687.63	3.02	0.8202	0.8202	8.86E-08
03312012 055000	88.00		564.12	5.72	687.69	2.89	0.8203	0.8203	8.96E-08
03312012 065000	89.00		564.15	6.21	687.7	3.11	0.8203	0.8203	9.06E-08
03312012 075000	90.00		564.09	5.89	687.71	2.94	0.8202	0.8202	9.16E-08
03312012 085000	91.00		564	5.99	687.65	3.14	0.8202	0.8202	9.26E-08
03312012 095000	92.00		564	5.52	687.74	3.04	0.8201	0.8201	9.37E-08
03312012 105000	93.00		564.1	5.29	687.78	2.78	0.8202	0.8202	9.47E-08
03312012 115000	94.00		564.36	5.66	687.64	2.97	0.8207	0.8207	9.57E-08
03312012 125000	95.00		564.62	5.98	687.83	3	0.8209	0.8209	9.67E-08
03312012 135000	96.00		564.65	6.03	687.98	2.82	0.8207	0.8207	9.77E-08
03312012 145000	97.00		564.93	6.1	688.09	2.86	0.821	0.821	9.87E-08
03312012 155000	98.00		564.69	5.61	687.89	2.97	0.8209	0.8209	9.98E-08
03312012 165000	99.00		564.7	6.31	687.94	2.77	0.8209	0.8209	1.01E-07
03312012 175000	100.00		565.03	5.38	688.12	2.91	0.8211	0.8211	1.02E-07
03312012 185000	101.00		565.17	6.08	688.13	2.92	0.8213	0.8213	1.03E-07
03312012 195000	102.00		565.23	5.82	688.01	3.01	0.8215	0.8215	1.04E-07
03312012 205000	103.00		564.99	5.48	687.96	2.92	0.8213	0.8213	1.05E-07
03312012 215000	104.00		564.76	4.97	688.02	2.89	0.8208	0.8208	1.06E-07
03312012 225000	105.00		564.95	5.75	687.91	2.84	0.8213	0.8213	1.07E-07
03312012 235000	106.00		564.95	6.19	687.92	3.1	0.8212	0.8212	1.08E-07
04012012 0050	107.00		565.18	6.19	688.02	2.93	0.8215	0.8215	1.09E-07
04012012 0150	108.00		565.38	5.04	687.96	3	0.8218	0.8218	1.10E-07
04012012 0250	109.00		565.41	5.8	688.08	2.96	0.8217	0.8217	1.11E-07
04012012 0350	110.00		565.37	5.98	688.04	2.96	0.8217	0.8217	1.12E-07
04012012 0450	111.00		565.85	5.75	688.1	3.17	0.8223	0.8223	1.13E-07
04012012 0550	112.00		565.57	6.25	688.23	3.02	0.8218	0.8218	1.14E-07
04012012 0650	113.00		565.69	5.95	688.2	3	0.822	0.822	1.15E-07
04012012 0750	114.00		565.92	5.42	688.25	2.9	0.8223	0.8223	1.16E-07
04012012 0850	115.00		565.87	5.83	688.24	2.96	0.8222	0.8222	1.17E-07
04012012 0950	116.00		565.79	6.33	688.15	2.83	0.8222	0.8222	1.18E-07
04012012 1050	117.00		566.12	6.27	688.25	2.71	0.8225	0.8225	1.19E-07
04012012 1150	118.00		566.15	5.85	688.21	2.95	0.8226	0.8226	1.20E-07
04012012 1250	119.00		566.14	5.28	688.23	2.94	0.8226	0.8226	1.21E-07
04012012 1350	120.00		566.26	5.68	688.16	2.83	0.8229	0.8229	1.22E-07
04012012 1450	121.00		565.82	6	688.09	2.81	0.8223	0.8223	1.23E-07
04012012 1550	122.00		565.69	5.51	688.03	2.94	0.8222	0.8222	1.24E-07
04012012 1650	123.00		565.48	5.8	687.94	2.87	0.822	0.822	1.25E-07
04012012 1750	124.00		565.4	5.68	688.09	2.63	0.8217	0.8217	1.26E-07
04012012 1850	125.00		565.48	6.25	688.19	3.12	0.8217	0.8217	1.27E-07
04012012 1950	126.00		565.72	5.27	688.08	2.85	0.8222	0.8222	1.28E-07
04012012 2050	127.00		565.41	6.08	688.01	2.92	0.8218	0.8218	1.29E-07
04012012 2150	128.00		565.18	5.89	687.91	2.94	0.8216	0.8216	1.30E-07
04012012 2250	129.00		565	5.92	688	2.95	0.8212	0.8212	1.31E-07
04012012 2350	130.00		564.95	6.15	687.99	2.96	0.8212	0.8212	1.32E-07
04022012 0050	131.00		565.06	5.73	688.12	3.18	0.8212	0.8212	1.33E-07
04022012 0150	132.00		565.04	5.85	688.12	3.01	0.8211	0.8211	1.34E-07
04022012 0250	133.00		565.09	6.13	687.98	3.05	0.8214	0.8214	1.35E-07
04022012 0350	134.00		565.17	5.04	688.08	3	0.8214	0.8214	1.36E-07
04022012 0450	135.00		565.22	5.93	688.23	2.97	0.8213	0.8213	1.37E-07
04022012 0550	136.00		565.38	5.75	688.06	2.85	0.8217	0.8217	1.38E-07
04022012 0650	137.00		565.33	6.24	688.11	3.03	0.8216	0.8216	1.39E-07
04022012 0750	138.00		565.25	5.32	688.14	2.93	0.8214	0.8214	1.40E-07
04022012 0850	139.00		565.4	5.08	688.1	2.93	0.8217	0.8217	1.42E-07
04022012 0950	140.00		565.48	5.61	688.23	2.91	0.8216	0.8216	1.43E-07
04022012 1050	141.00		565.29	6.23	688.22	3.13	0.8214	0.8214	1.44E-07
04022012 1150	142.00		565.64	6.65	688.15	2.85	0.822	0.822	1.45E-07
04022012 1250	143.00		565.28	5.64	688.21	2.78	0.8214	0.8214	1.46E-07
04022012 1350	144.00		565.34	5.65	688.2	3.05	0.8215	0.8215	1.47E-07
04022012 1450	145.00		565.21	5.9	688.26	3.1	0.8212	0.8212	1.48E-07
04022012 1550	146.00		565.08	5.65	688.16	3.1	0.8211	0.8211	1.49E-07
04022012 1650	147.00		564.98	5.49	688.09	2.68	0.8211	0.8211	1.50E-07
04022012 1750	148.00		564.92	5.8	688.21	2.82	0.8209	0.8209	1.51E-07
04022012 1850	149.00		565.05	5.88	688.23	2.98	0.821	0.821	1.52E-07
04022012 1950	150.00		565.06	5.44	688.13	2.95	0.8212	0.8212	1.53E-07
04022012 2050	151.00		564.99	5.19	688.14	2.96	0.821	0.821	1.54E-07
04022012 2150	152.00		564.81	5.83	688.06	2.95	0.8209	0.8209	1.55E-07
04022012 2250	153.00		564.41	5.48	688.05	2.77	0.8203	0.8203	1.56E-07
04022012 2350	154.00		564.47	6	688	2.88	0.8205	0.8205	1.57E-07
04032012 0050	155.00		564.34	5.93	688.06	2.88	0.8202	0.8202	1.58E-07
04032012 0150	156.00		564.62	5.24	687.94	2.9	0.8207	0.8207	1.59E-07
04032012 0250	157.00		564.33	5.84	688.11	2.91	0.8201	0.8201	1.60E-07
04032012 0350	158.00		564.44	5.61	688.19	2.67	0.8202	0.8202	1.61E-07
04032012 0450	159.00		564.59	5.98	688.11	2.82	0.8205	0.8205	1.62E-07
04032012 0550	160.00		564.67	6.05	688.2	2.79	0.8205	0.8205	1.63E-07
04032012 0650	161.00		564.63	5.48	688.02	2.92	0.8207	0.8207	1.64E-07
04032012 0750	162.00		564.89	6.15	688.13	2.93	0.8209	0.8209	1.65E-07
04032012 0850	163.00		564.84	6.37	688.1	2.8	0.8209	0.8209	1.66E-07
04032012 0950	164.00		564.88	6.38	688.16	3.15	0.8209	0.8209	1.67E-07
04032012 1050	165.00		564.74	6.46	688.18	2.73	0.8206	0.8206	1.68E-07
04032012 1150	166.00		564.78	5.73	688.11	3.09	0.8208	0.8208	1.69E-07
04032012 1250	167.00		565.04	6.02	688.25	2.92	0.821	0.821	1.70E-07
04032012 1350	168.00		564.69	5.57	688.14	3.1	0.8206	0.8206	1.71E-07
04032012 1450	169.00		564.91	5.46	688.21	3.26	0.8208	0.8208	1.72E-07
04032012 1550	170.00		564.78	6.01	688.28	2.87	0.8206	0.8206	1.73E-07
04032012 1650	171.00		564.59	5.76	688.01	3.09	0.8206	0.8206	1.74E-07
04032012 1750	172.00		564.82	6.6	688.1	3.1	0.8208	0.8208	1.75E-07
04032012 1850	173.00		564.58	6.24	688.12	3.22	0.8205	0.8205	1.76E-07
04032012 1950	174.00		564.84	6.3	688.18	3.21	0.8208	0.8208	1.77E-07
04032012 2050	175.00		564.65	6.53	688.03	3.12	0.8207	0.8207	1.78E-07
04032012 2150	176.00		564.94	6.51	688.13	3.16	0.821	0.821	1.79E-07
04032012 2250	177.00		565.04	6.16	688.22	2.93	0.821	0.821	1.80E-07
04032012 2350	178.00		565.42	6.2	688.22	3.05	0.8216	0.8216	1.81E-07
04042012 0050	179.00		565.48	4.96	688.25	3.08	0.8216	0.8216	1.82E-07
04042012 0150	180.00		565.96	5.57	688.53	3.04	0.822	0.822	1.83E-07
04042012 0250	181.00		566.26	6.08	688.67	3.29	0.8223	0.8223	1.84E-07
04042012 0350	182.00		566.84	5.9	688.44	2.75	0.8234	0.8234	1.85E-07
04042012 0450	183.00		566.93	6.47	688.68	2.99	0.8232	0.8232	1.86E-07
04042012 0550	184.00		567.64	5.64	688.76	2.91	0.8241	0.8241	1.87E-07
04042012 0650	185.00		567.85	5.68	688.92	2.93	0.8243	0.8243	1.88E-07
04042012 0750	186.00		568.13	5.88	688.96	2.77	0.8246	0.8246	1.89E-07
04042012 0850	187.00		568.19	6.24	688.89	2.97	0.8248	0.8248	1.90E-07
04042012 0950	188.00		568.4	5.63	688.96	3.15	0.825	0.825	1.91E-07
04042012 1050	189.00		569.4	6.28	689.52	2.74	0.8258	0.8258	1.92E-07
04042012 1150	190.00		569.28	6.27	689.23	2.94	0.826	0.826	1.93E-07
04042012 1250	191.00		569.41	5.59	689.26	3.1	0.8261	0.8261	1.94E-07
04042012 1350	192.00		569.62	6.13	689.5	2.59	0.8261	0.8261	1.95E-07
04042012 1450	193.00		569.48	6.01	689.53	2.73	0.8259	0.8259	1.96E-07
04042012 1550	194.00		570.06	6.05	689.72	3.12	0.8265	0.8265	1.97E-07
04042012 1650	195.00		570.11	5.74	689.62	2.66	0.8267	0.8267	1.99E-07
04042012 1750	196.00		570.31	5.71	689.84	3.2	0.8267	0.8267	2.00E-07
04042012 1850	197.00		570.49	6.05	689.93	3.07	0.8269	0.8269	2.01E-07
04042012 1950	198.00		570.42	5.58	690.02	2.78	0.8267	0.8267	2.02E-07
04042012 2050	199.00		570.64	5.96	690.03	2.9	0.827	0.827	2.03E-07
04042012 2150	200.00		570.38	5.73	690.06	3.04	0.8266	0.8266	2.04E-07
04042012 2250	201.00		570.63	6.17	690.03	2.91	0.827	0.827	2.05E-07
04042012 2350	202.00		570.53	6.5	690.24	3.04	0.8266	0.8266	2.06E-07
04052012 0050	203.00		571.62	6.05	690.75	2.84	0.8275	0.8275	2.07E-07
04052012 0150	204.00		571.87	4.96	690.86	3.04	0.8278	0.8278	2.08E-07
04052012 0250	205.00		572	6.16	691.01	2.91	0.8278	0.8278	2.09E-07
04052012 0350	206.00		571.75	6.21	691.09	3.01	0.8273	0.8273	2.10E-07
04052012 0450	207.00		571.88	6.32	691.18	2.97	0.8274	0.8274	2.11E-07
04052012 0550	208.00		572.1	5.77	691.49	2.86	0.8273	0.8273	2.12E-07
04052012 0650	209.00		572.4	6.12	691.48	2.84	0.8278	0.8278	2.13E-07
04052012 0750	210.00		572.23	6.37	691.56	3.01	0.8274	0.8274	2.14E-07
04052012 0850	211.00		572.49	6.44	691.51	2.77	0.8279	0.8279	2.15E-07
04052012 0950	212.00		572.81	5.66	691.54	2.86	0.8283	0.8283	2.16E-07
04052012 1050	213.00		572.81	5.69	691.56	2.85	0.8283	0.8283	2.17E-07
04052012 1150	214.00		572.85	5.89	691.64	2.93	0.8282	0.8282	2.18E-07
04052012 1250	215.00		572.63	6.69	691.54	2.69	0.8281	0.8281	2.19E-07
04052012 1350	216.00		572.79	5.15	691.5	2.73	0.8283	0.8283	2.20E-07
04052012 1450	217.00		572.64	5.68	691.39	2.68	0.8282	0.8282	2.21E-07
04052012 1550	218.00		572.64	5.86	691.43	2.75	0.8282	0.8282	2.22E-07
04052012 1650	219.00		572.47	6.11	691.47	2.68	0.8279	0.8279	2.23E-07
04052012 1750	220.00		572.75	6.2	691.56	2.62	0.8282	0.8282	2.24E-07
04052012 1850	221.00		573.08	5.81	691.61	2.65	0.8286	0.8286	2.25E-07
04052012 1950	222.00		573.21	5.99	691.68	3.06	0.8287	0.8287	2.26E-07
04052012 2050	223.00		573.2	5.89	691.65	2.78	0.8287	0.8287	2.27E-07
04052012 2150	224.00		573.38	6.38	691.87	3.09	0.8287	0.8287	2.28E-07
04052012 2250	225.00		573.32	6.52	691.94	3.08	0.8286	0.8286	2.29E-07
04052012 2350	226.00		573.27	6.4	691.77	3.11	0.8287	0.8287	2.30E-07
04062012 0050	227.00		573.76	5.84	691.91	3.04	0.8292	0.8292	2.31E-07
04062012 0150	228.00		574.2	5.25	692.03	2.81	0.8297	0.8297	2.32E-07
04062012 0250	229.00		575.02	5.15	692.66	3.15	0.8302	0.8302	2.33E-07
04062012 0350	230.00		575.28	5.75	692.56	2.7	0.8307	0.8307	2.34E-07
04062012 0450	231.00		575.44	5.9	692.74	3.15	0.8307	0.8307	2.35E-07
04062012 0550	232.00		575.34	6.2	692.67	3.15	0.8306	0.8306	2.36E-07
04062012 0650	233.00		575.79	6	692.6	3.24	0.8313	0.8313	2.37E-07
04062012 0750	234.00		575.8	6.09	692.58	3.19	0.8314	0.8314	2.38E-07
04062012 0850	235.00		576.12	5.8	692.73	2.98	0.8317	0.8317	2.39E-07
04062012 0950	236.00		575.97	5.42	692.64	3.02	0.8316	0.8316	2.40E-07
04062012 1050	237.00		575.54	5.69	692.62	2.97	0.831	0.831	2.41E-07
04062012 1150	238.00		575.67	6.35	692.72	3.03	0.831	0.831	2.42E-07
04062012 1250	239.00		575.57	5.58	692.67	2.79	0.8309	0.8309	2.43E-07
04062012 1350	240.00		575.13	6.53	692.46	2.92	0.8306	0.8306	2.44E-07
04062012 1450	241.00		575.48	6.54	692.64	2.88	0.8309	0.8309	2.45E-07
04062012 1550	242.00		575.64	5.46	692.76	3.13	0.8309	0.8309	2.46E-07
04062012 1650	243.00		575.53	6.15	692.66	3.13	0.8309	0.8309	2.47E-07
04062012 1750	244.00		575.66	5.98	692.71	3.13	0.831	0.831	2.48E-07
04062012 1850	245.00		575.77	6.07	692.68	3.18	0.8312	0.8312	2.49E-07
04062012 1950	246.00		575.85	5.87	692.62	2.55	0.8314	0.8314	2.50E-07
04062012 2050	247.00		576	6.15	692.69	2.92	0.8315	0.8315	2.51E-07
04062012 2150	248.00		575.86	5.61	692.61	2.97	0.8314	0.8314	2.52E-07
04062012 2250	249.00		575.98	5.71	692.65	2.73	0.8316	0.8316	2.53E-07
04062012 2350	250.00		576.03	5.86	692.69	3.19	0.8316	0.8316	2.55E-07
04072012 0050	251.00		575.94	5.92	692.74	2.97	0.8314	0.8314	2.56E-07
04072012 0150	252.00		576.24	5.7	692.75	2.97	0.8318	0.8318	2.57E-07
04072012 0250	253.00		576.09	6.16	692.96	3.19	0.8313	0.8313	2.58E-07
04072012 0350	254.00		576.15	6.38	692.88	2.88	0.8315	0.8315	2.59E-07
04072012 0450	255.00		576.12	5.45	692.75	3.02	0.8316	0.8316	2.60E-07
04072012 0550	256.00		575.92	6.28	692.85	2.82	0.8312	0.8312	2.61E-07
04072012 0650	257.00		576.02	5.42	692.74	2.62	0.8315	0.8315	2.62E-07
04072012 0750	258.00		575.82	6.37	692.63	2.99	0.8314	0.8314	2.63E-07
04072012 0850	259.00		575.8	5.42	692.76	3.04	0.8312	0.8312	2.64E-07
04072012 0950	260.00		576.01	5.8	692.69	2.97	0.8316	0.8316	2.65E-07
04072012 1050	261.00		576.07	6.05	692.98	2.95	0.8313	0.8313	2.66E-07
04072012 1150	262.00		575.62	6.14	692.76	2.98	0.8309	0.8309	2.67E-07
04072012 1250	263.00		575.74	6.09	692.74	3.21	0.8311	0.8311	2.68E-07
04072012 1350	264.00		575.78	5.32	692.82	2.98	0.8311	0.8311	2.69E-07
04072012 1450	265.00		576.13	5.59	692.94	2.96	0.8314	0.8314	2.70E-07
04072012 1550	266.00		576.01	5.49	692.97	3.12	0.8312	0.8312	2.71E-07
04072012 1650	267.00		576.04	6.13	692.77	2.84	0.8315	0.8315	2.72E-07
04072012 1750	268.00		576.15	5.94	692.92	2.94	0.8315	0.8315	2.73E-07
04072012 1850	269.00		575.74	5.77	692.76	2.97	0.8311	0.8311	2.74E-07
04072012 1950	270.00		575.96	6.27	692.76	2.86	0.8314	0.8314	2.75E-07
04072012 2050	271.00		576.09	5.75	692.76	3.08	0.8316	0.8316	2.76E-07
04072012 2150	272.00		576.3	6.7	692.72	3.25	0.8319	0.8319	2.77E-07
04072012 2250	273.00		576.31	5.71	692.78	3.26	0.8319	0.8319	2.78E-07
04072012 2350	274.00		576.53	6.24	692.97	2.83	0.832	0.832	2.79E-07
04082012 0050	275.00		576.71	5.32	692.69	2.97	0.8326	0.8326	2.80E-07
04082012 0150	276.00		576.72	5.52	692.79	3.08	0.8325	0.8325	2.81E-07
04082012 0250	277.00		576.43	6.01	692.8	3.06	0.832	0.832	2.82E-07
04082012 0350	278.00		576.54	6.04	692.81	2.92	0.8322	0.8322	2.83E-07
04082012 0450	279.00		576.52	6.03	692.82	3.11	0.8321	0.8321	2.84E-07
04082012 0550	280.00		576.63	6.65	692.92	3.01	0.8322	0.8322	2.85E-07
04082012 0650	281.00		576.77	6.19	693.03	2.89	0.8322	0.8322	2.86E-07
04082012 0750	282.00		576.78	6.66	692.99	3.3	0.8323	0.8323	2.87E-07
04082012 0850	283.00		576.7	5.85	692.89	3.07	0.8323	0.8323	2.88E-07
04082012 0950	284.00		576.68	6.48	692.87	3.03	0.8323	0.8323	2.89E-07
04082012 1050	285.00		576.61	5.88	692.86	3.1	0.8322	0.8322	2.90E-07
04082012 1150	286.00		576.92	6.12	693	3.1	0.8325	0.8325	2.91E-07
04082012 1250	287.00		576.56	6.23	692.86	3.19	0.8321	0.8321	2.92E-07
04082012 1350	288.00		576.33	5.18	692.82	3.01	0.8319	0.8319	2.93E-07
04082012 1450	289.00		576.21	5.47	692.91	3.1	0.8316	0.8316	2.94E-07
04082012 1550	290.00		576.44	5.08	692.74	3.32	0.8321	0.8321	2.95E-07
04082012 1650	291.00		576.53	6.08	692.88	3.08	0.8321	0.8321	2.96E-07
04082012 1750	292.00		576.41	6.65	692.86	3.08	0.8319	0.8319	2.97E-07
04082012 1850	293.00		576.48	5.9	692.92	2.91	0.832	0.832	2.98E-07
04082012 1950	294.00		576.49	5.81	692.8	2.99	0.8321	0.8321	2.99E-07
04082012 2050	295.00		576.38	6.14	692.99	3.01	0.8317	0.8317	3.00E-07
04082012 2150	296.00		576.84	6.12	692.93	2.91	0.8325	0.8325	3.01E-07
04082012 2250	297.00		576.43	5.64	692.87	3.05	0.8319	0.8319	3.02E-07
04082012 2350	298.00		576.66	5.7	692.88	3.13	0.8323	0.8323	3.03E-07
04092012 0050	299.00		576.57	5.99	693.05	2.95	0.8319	0.8319	3.04E-07
04092012 0150	300.00		576.65	5.49	692.91	2.82	0.8322	0.8322	3.05E-07
04092012 0250	301.00		576.67	4.79	692.93	2.96	0.8322	0.8322	3.06E-07
04092012 0350	302.00		576.73	6.29	693.14	3.02	0.8321	0.8321	3.07E-07
04092012 0450	303.00		577.07	6.14	692.98	2.89	0.8327	0.8327	3.08E-07
04092012 0550	304.00		576.84	5.77	693.01	3.03	0.8324	0.8324	3.09E-07
04092012 0650	305.00		577.16	6.42	693.1	3.11	0.8327	0.8327	3.10E-07
04092012 0750	306.00		577.18	5.87	693.04	3.08	0.8328	0.8328	3.12E-07
04092012 0850	307.00		577.24	6.09	693.03	3.02	0.8329	0.8329	3.13E-07
04092012 0950	308.00		577.27	6.15	693.04	3.04	0.833	0.833	3.14E-07
04092012 1050	309.00		577.05	5.85	693.05	2.89	0.8326	0.8326	3.15E-07
04092012 1150	310.00		577.23	6.07	693.02	2.93	0.8329	0.8329	3.16E-07
04092012 1250	311.00		576.96	5.43	692.88	3.12	0.8327	0.8327	3.17E-07
04092012 1350	312.00		577.09	5.47	692.89	2.92	0.8329	0.8329	3.18E-07
04092012 1450	313.00		576.91	6.92	692.96	2.94	0.8325	0.8325	3.19E-07
04092012 1550	314.00		576.99	6.5	692.95	3.25	0.8327	0.8327	3.20E-07
04092012 1650	315.00		577.19	6.04	693	3.08	0.8329	0.8329	3.21E-07
04092012 1750	316.00		577.09	6.09	693.03	2.98	0.8327	0.8327	3.22E-07
04092012 1850	317.00		577.29	5.74	693.08	2.97	0.8329	0.8329	3.23E-07
04092012 1950	318.00		577.15	5.68	693.03	3.06	0.8328	0.8328	3.24E-07
04092012 2050	319.00		577.26	6.58	693.08	3.06	0.8329	0.8329	3.25E-07
