9272013 023734	5.900030E+01	1.640000E+01	1.960000E+01	3.240000E+01	2.200000E+01	2.900000E+01
9272013 033734	6.000030E+01	1.660000E+01	1.980000E+01	3.220000E+01	2.220000E+01	2.900000E+01
9272013 043734	6.100030E+01	1.640000E+01	1.980000E+01	3.220000E+01	2.240000E+01	2.900000E+01
9272013 053734	6.200030E+01	1.640000E+01	1.980000E+01	3.200000E+01	2.220000E+01	2.900000E+01
9272013 063734	6.300030E+01	1.640000E+01	1.980000E+01	3.180000E+01	2.180000E+01	2.900000E+01
9272013 073734	6.400030E+01	1.640000E+01	1.960000E+01	3.180000E+01	2.200000E+01	2.900000E+01
9272013 083734	6.500030E+01	1.640000E+01	1.960000E+01	3.180000E+01	2.200000E+01	2.880000E+01
9272013 093734	6.600030E+01	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.880000E+01
9272013 103734	6.700030E+01	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.880000E+01
9272013 113734	6.800030E+01	1.640000E+01	1.960000E+01	3.180000E+01	2.200000E+01	2.880000E+01
9272013 123734	6.900030E+01	1.640000E+01	1.960000E+01	3.200000E+01	2.180000E+01	2.860000E+01
9272013 133734	7.000030E+01	1.640000E+01	1.960000E+01	3.220000E+01	2.260000E+01	2.880000E+01
9272013 143734	7.100030E+01	1.640000E+01	1.960000E+01	3.240000E+01	2.300000E+01	2.880000E+01
9272013 153734	7.200030E+01	1.640000E+01	1.960000E+01	3.260000E+01	2.300000E+01	2.860000E+01
9272013 163734	7.300030E+01	1.640000E+01	1.960000E+01	3.260000E+01	2.220000E+01	2.880000E+01
9272013 173734	7.400030E+01	1.640000E+01	1.960000E+01	3.220000E+01	2.200000E+01	2.880000E+01
9272013 183734	7.500030E+01	1.640000E+01	1.960000E+01	3.220000E+01	2.200000E+01	2.880000E+01
9272013 193734	7.600030E+01	1.640000E+01	1.960000E+01	3.220000E+01	2.200000E+01	2.880000E+01
9272013 203734	7.700030E+01	1.640000E+01	1.960000E+01	3.220000E+01	2.240000E+01	2.880000E+01
9272013 213734	7.800030E+01	1.640000E+01	1.960000E+01	3.200000E+01	2.240000E+01	2.880000E+01
9272013 223734	7.900030E+01	1.640000E+01	1.960000E+01	3.200000E+01	2.160000E+01	2.900000E+01
9272013 233734	8.000030E+01	1.640000E+01	1.960000E+01	3.200000E+01	2.220000E+01	2.880000E+01
9282013 003734	8.100030E+01	1.640000E+01	1.960000E+01	3.180000E+01	2.140000E+01	2.880000E+01
9282013 013734	8.200030E+01	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.880000E+01
9282013 023734	8.300030E+01	1.640000E+01	1.960000E+01	3.160000E+01	2.140000E+01	2.880000E+01
9282013 033734	8.400030E+01	1.640000E+01	1.960000E+01	3.160000E+01	2.140000E+01	2.880000E+01
9282013 043734	8.500030E+01	1.640000E+01	1.960000E+01	3.140000E+01	2.140000E+01	2.880000E+01
9282013 053734	8.600030E+01	1.640000E+01	1.960000E+01	3.140000E+01	2.180000E+01	2.880000E+01
9282013 063734	8.700030E+01	1.640000E+01	1.960000E+01	3.140000E+01	2.180000E+01	2.880000E+01
9282013 073734	8.800030E+01	1.640000E+01	1.960000E+01	3.120000E+01	2.120000E+01	2.880000E+01
9282013 083734	8.900030E+01	1.640000E+01	1.960000E+01	3.120000E+01	2.120000E+01	2.860000E+01
9282013 093734	9.000030E+01	1.640000E+01	1.960000E+01	3.120000E+01	2.160000E+01	2.860000E+01
9282013 103734	9.100030E+01	1.640000E+01	1.960000E+01	3.120000E+01	2.100000E+01	2.860000E+01
9282013 113734	9.200030E+01	1.640000E+01	1.960000E+01	3.140000E+01	2.080000E+01	2.860000E+01
9282013 123734	9.300030E+01	1.640000E+01	1.960000E+01	3.140000E+01	2.140000E+01	2.860000E+01
9282013 133734	9.400030E+01	1.640000E+01	1.960000E+01	3.160000E+01	2.140000E+01	2.860000E+01
9282013 143734	9.500030E+01	1.640000E+01	1.940000E+01	3.160000E+01	2.120000E+01	2.860000E+01
9282013 153734	9.600030E+01	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.860000E+01
9282013 163734	9.700030E+01	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.860000E+01
9282013 173734	9.800030E+01	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.860000E+01
9282013 183734	9.900030E+01	1.640000E+01	1.940000E+01	3.140000E+01	2.140000E+01	2.860000E+01
9282013 193734	1.000003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.180000E+01	2.860000E+01
9282013 203734	1.010003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.140000E+01	2.860000E+01
9282013 213734	1.020003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.140000E+01	2.860000E+01
9282013 223734	1.030003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.160000E+01	2.860000E+01
9282013 233734	1.040003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.120000E+01	2.860000E+01
9292013 003734	1.050003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.080000E+01	2.860000E+01
9292013 013734	1.060003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.140000E+01	2.860000E+01
9292013 023734	1.070003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.160000E+01	2.860000E+01
9292013 033734	1.080003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.140000E+01	2.860000E+01
9292013 043734	1.090003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.160000E+01	2.840000E+01
9292013 053734	1.100003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.100000E+01	2.840000E+01
9292013 063734	1.110003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.100000E+01	2.840000E+01
9292013 073734	1.120003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.080000E+01	2.840000E+01
9292013 083734	1.130003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.100000E+01	2.820000E+01
9292013 093734	1.140003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.040000E+01	2.840000E+01
9292013 103734	1.150003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.060000E+01	2.820000E+01
9292013 113734	1.160003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.180000E+01	2.820000E+01
9292013 123734	1.170003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.140000E+01	2.820000E+01
9292013 133734	1.180003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.160000E+01	2.820000E+01
9292013 143734	1.190003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.100000E+01	2.820000E+01
9292013 153734	1.200003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.820000E+01
9292013 163734	1.210003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.180000E+01	2.820000E+01
9292013 173734	1.220003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.840000E+01
9292013 183734	1.230003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.840000E+01
9292013 193734	1.240003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.120000E+01	2.840000E+01
9292013 203734	1.250003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.200000E+01	2.840000E+01
9292013 213734	1.260003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.840000E+01
9292013 223734	1.270003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.840000E+01
9292013 233734	1.280003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.840000E+01
9302013 003734	1.290003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.840000E+01
9302013 013734	1.300003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.840000E+01
9302013 023734	1.310003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.100000E+01	2.840000E+01
9302013 033734	1.320003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.160000E+01	2.840000E+01
9302013 043734	1.330003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.100000E+01	2.840000E+01
9302013 053734	1.340003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.120000E+01	2.840000E+01
9302013 063734	1.350003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.060000E+01	2.840000E+01
9302013 073734	1.360003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.160000E+01	2.840000E+01
9302013 083734	1.370003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.120000E+01	2.840000E+01
9302013 093734	1.380003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.140000E+01	2.840000E+01
9302013 103734	1.390003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.160000E+01	2.820000E+01
9302013 113734	1.400003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.120000E+01	2.820000E+01
9302013 123734	1.410003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.820000E+01
9302013 133734	1.420003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.200000E+01	2.820000E+01
9302013 143734	1.430003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.180000E+01	2.820000E+01
9302013 153734	1.440003E+02	1.640000E+01	1.940000E+01	3.200000E+01	2.240000E+01	2.840000E+01
9302013 163734	1.450003E+02	1.640000E+01	1.940000E+01	3.220000E+01	2.220000E+01	2.840000E+01
9302013 173734	1.460003E+02	1.640000E+01	1.940000E+01	3.200000E+01	2.180000E+01	2.840000E+01
9302013 183734	1.470003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.160000E+01	2.840000E+01
9302013 193734	1.480003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.140000E+01	2.860000E+01
9302013 203734	1.490003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.180000E+01	2.860000E+01
9302013 213734	1.500003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.860000E+01
9302013 223734	1.510003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.860000E+01
9302013 233734	1.520003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.860000E+01
11013 037	1.530003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.860000E+01
11013 137	1.540003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.140000E+01	2.860000E+01
11013 237	1.550003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.160000E+01	2.860000E+01
11013 337	1.560003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.160000E+01	2.860000E+01
11013 437	1.570003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.100000E+01	2.840000E+01
11013 537	1.580003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.100000E+01	2.840000E+01
11013 637	1.590003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.100000E+01	2.840000E+01
11013 737	1.600003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.120000E+01	2.840000E+01
11013 837	1.610003E+02	1.640000E+01	1.940000E+01	3.080000E+01	2.140000E+01	2.840000E+01
11013 937	1.620003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.140000E+01	2.840000E+01
11013 1037	1.630003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.120000E+01	2.820000E+01
11013 1137	1.640003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.100000E+01	2.820000E+01
11013 1237	1.650003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.100000E+01	2.820000E+01
11013 1337	1.660003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.120000E+01	2.820000E+01
11013 1437	1.670003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.120000E+01	2.820000E+01
11013 1537	1.680003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.120000E+01	2.820000E+01
11013 1637	1.690003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.140000E+01	2.820000E+01
11013 1737	1.700003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.040000E+01	2.820000E+01
11013 1837	1.710003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.080000E+01	2.820000E+01
11013 1937	1.720003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.100000E+01	2.840000E+01
11013 2037	1.730003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.160000E+01	2.820000E+01
11013 2137	1.740003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.060000E+01	2.820000E+01
11013 2237	1.750003E+02	1.640000E+01	1.940000E+01	3.120000E+01	2.100000E+01	2.820000E+01
11013 2337	1.760003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.080000E+01	2.820000E+01
21013 037	1.770003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.040000E+01	2.820000E+01
21013 137	1.780003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.080000E+01	2.820000E+01
21013 237	1.790003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.080000E+01	2.820000E+01
21013 337	1.800003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.120000E+01	2.820000E+01
21013 437	1.810003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.080000E+01	2.820000E+01
21013 537	1.820003E+02	1.640000E+01	1.940000E+01	3.100000E+01	2.080000E+01	2.820000E+01
21013 637	1.830003E+02	1.640000E+01	1.920000E+01	3.100000E+01	2.100000E+01	2.820000E+01
21013 737	1.840003E+02	1.640000E+01	1.920000E+01	3.080000E+01	2.080000E+01	2.820000E+01
21013 837	1.850003E+02	1.640000E+01	1.920000E+01	3.080000E+01	2.040000E+01	2.820000E+01
21013 937	1.860003E+02	1.640000E+01	1.920000E+01	3.080000E+01	2.060000E+01	2.800000E+01
21013 1037	1.870003E+02	1.620000E+01	1.880000E+01	3.120000E+01	2.140000E+01	2.500000E+01
21013 1137	1.880003E+02	1.620000E+01	1.820000E+01	3.140000E+01	2.060000E+01	2.720000E+01
21013 1237	1.890003E+02	1.620000E+01	1.860000E+01	3.140000E+01	2.200000E+01	2.780000E+01
21013 1337	1.900003E+02	1.640000E+01	1.900000E+01	3.140000E+01	2.140000E+01	2.800000E+01
21013 1437	1.910003E+02	1.640000E+01	1.920000E+01	3.180000E+01	2.160000E+01	2.800000E+01
21013 1537	1.920003E+02	1.640000E+01	1.920000E+01	3.180000E+01	2.180000E+01	2.820000E+01
21013 1637	1.930003E+02	1.640000E+01	1.920000E+01	3.200000E+01	2.160000E+01	2.820000E+01
21013 1737	1.940003E+02	1.640000E+01	1.940000E+01	3.200000E+01	2.180000E+01	2.820000E+01
21013 1837	1.950003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.140000E+01	2.820000E+01
21013 1937	1.960003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.140000E+01	2.820000E+01
21013 2037	1.970003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.120000E+01	2.840000E+01
21013 2137	1.980003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.180000E+01	2.840000E+01
21013 2237	1.990003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.160000E+01	2.840000E+01
21013 2337	2.000003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.160000E+01	2.840000E+01
31013 037	2.010003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.160000E+01	2.840000E+01
31013 137	2.020003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.140000E+01	2.840000E+01
31013 237	2.030003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.840000E+01
31013 337	2.040003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.140000E+01	2.840000E+01
31013 437	2.050003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.100000E+01	2.840000E+01
31013 537	2.060003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.140000E+01	2.840000E+01
31013 637	2.070003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.140000E+01	2.840000E+01
31013 737	2.080003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.100000E+01	2.840000E+01
31013 837	2.090003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.120000E+01	2.740000E+01
31013 937	2.100003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.120000E+01	2.800000E+01
31013 1037	2.110003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.820000E+01
31013 1137	2.120003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.840000E+01
31013 1237	2.130003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.120000E+01	2.840000E+01
31013 1337	2.140003E+02	1.640000E+01	1.940000E+01	3.140000E+01	2.060000E+01	2.840000E+01
31013 1437	2.150003E+02	1.640000E+01	1.940000E+01	3.160000E+01	2.160000E+01	2.840000E+01
31013 1537	2.160003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.160000E+01	2.840000E+01
31013 1637	2.170003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.180000E+01	2.860000E+01
31013 1737	2.180003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.180000E+01	2.860000E+01
31013 1837	2.190003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.140000E+01	2.860000E+01
31013 1937	2.200003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.860000E+01
31013 2037	2.210003E+02	1.640000E+01	1.940000E+01	3.180000E+01	2.180000E+01	2.860000E+01
31013 2137	2.220003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.200000E+01	2.860000E+01
31013 2237	2.230003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.860000E+01
31013 2337	2.240003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.200000E+01	2.860000E+01
41013 037	2.250003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.120000E+01	2.860000E+01
41013 137	2.260003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.160000E+01	2.860000E+01
41013 237	2.270003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.140000E+01	2.860000E+01
41013 337	2.280003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.860000E+01
41013 437	2.290003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.140000E+01	2.860000E+01
41013 537	2.300003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.140000E+01	2.860000E+01
41013 637	2.310003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.140000E+01	2.860000E+01
41013 737	2.320003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.160000E+01	2.860000E+01
41013 837	2.330003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.120000E+01	2.860000E+01
41013 937	2.340003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.160000E+01	2.860000E+01
41013 1037	2.350003E+02	1.640000E+01	1.960000E+01	3.160000E+01	2.140000E+01	2.860000E+01
41013 1137	2.360003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.860000E+01
41013 1237	2.370003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.200000E+01	2.860000E+01
41013 1337	2.380003E+02	1.660000E+01	1.960000E+01	3.200000E+01	2.240000E+01	2.840000E+01
41013 1437	2.390003E+02	1.660000E+01	1.960000E+01	3.240000E+01	2.200000E+01	2.860000E+01
41013 1537	2.400003E+02	1.640000E+01	1.960000E+01	3.260000E+01	2.240000E+01	2.880000E+01
41013 1637	2.410003E+02	1.640000E+01	1.960000E+01	3.240000E+01	2.240000E+01	2.880000E+01
41013 1737	2.420003E+02	1.640000E+01	1.960000E+01	3.240000E+01	2.220000E+01	2.880000E+01
41013 1837	2.430003E+02	1.660000E+01	1.960000E+01	3.240000E+01	2.220000E+01	2.880000E+01
41013 1937	2.440003E+02	1.660000E+01	1.960000E+01	3.240000E+01	2.180000E+01	2.880000E+01
41013 2037	2.450003E+02	1.660000E+01	1.960000E+01	3.240000E+01	2.180000E+01	2.880000E+01
41013 2137	2.460003E+02	1.660000E+01	1.960000E+01	3.240000E+01	2.220000E+01	2.880000E+01
41013 2237	2.470003E+02	1.660000E+01	1.960000E+01	3.240000E+01	2.260000E+01	2.880000E+01
41013 2337	2.480003E+02	1.660000E+01	1.960000E+01	3.220000E+01	2.180000E+01	2.900000E+01
51013 037	2.490003E+02	1.640000E+01	1.960000E+01	3.220000E+01	2.140000E+01	2.900000E+01
51013 137	2.500003E+02	1.640000E+01	1.960000E+01	3.220000E+01	2.200000E+01	2.900000E+01
51013 237	2.510003E+02	1.640000E+01	1.960000E+01	3.200000E+01	2.140000E+01	2.880000E+01
51013 337	2.520003E+02	1.640000E+01	1.960000E+01	3.200000E+01	2.120000E+01	2.880000E+01
51013 437	2.530003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.160000E+01	2.880000E+01
51013 537	2.540003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.160000E+01	2.880000E+01
51013 637	2.550003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.180000E+01	2.880000E+01
51013 737	2.560003E+02	1.640000E+01	1.960000E+01	3.180000E+01	2.160000E+01	2.880000E+01
51013 837	2.570003E+02	1.640000E+01	1.960000E+01	3.160000E+01	2.100000E+01	2.880000E+01
