2.45E+01	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.17E+01	1.04E-01	3.49E+01	2.25E-01	6.98E-11	9.94E-12	-1	0.00E+00	-1	0.00E+00	8.10E-10	2.11E-11	9.08E-10	1.43E-11	-1	0.00E+00	-1	0.00E+00	5.53E-01	9.22E-03	-2.31E-12	3.30E-11	5.62E-01	7.49E-03	-8.28E-13	3.22E-11
3.85E+01	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.17E+01	8.28E-02	3.39E+01	1.73E-01	6.72E-11	1.17E-11	-1	0.00E+00	-1	0.00E+00	8.07E-10	2.14E-11	9.06E-10	1.46E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
9.44E+02	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	1.20E-01	3.37E+01	1.42E-01	6.50E-11	7.69E-12	-1	0.00E+00	-1	0.00E+00	8.06E-10	2.07E-11	9.07E-10	1.49E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
1.59E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.16E+01	9.15E-02	3.36E+01	1.61E-01	6.35E-11	8.49E-12	-1	0.00E+00	-1	0.00E+00	8.03E-10	2.08E-11	9.05E-10	1.31E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
2.23E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.17E+01	1.10E-01	3.32E+01	1.42E-01	6.18E-11	8.01E-12	-1	0.00E+00	-1	0.00E+00	8.05E-10	1.94E-11	9.04E-10	1.18E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
2.88E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	9.02E-02	3.29E+01	1.67E-01	6.17E-11	9.10E-12	-1	0.00E+00	-1	0.00E+00	8.04E-10	1.97E-11	9.05E-10	1.17E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
3.53E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	1.03E-01	3.27E+01	1.16E-01	5.91E-11	2.32E-12	-1	0.00E+00	-1	0.00E+00	8.07E-10	2.29E-11	9.07E-10	1.57E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
4.17E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.16E+01	8.12E-02	3.28E+01	1.61E-01	6.20E-11	7.47E-12	-1	0.00E+00	-1	0.00E+00	8.03E-10	2.14E-11	9.05E-10	1.33E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
4.82E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	9.42E-02	3.24E+01	1.58E-01	6.31E-11	8.17E-12	-1	0.00E+00	-1	0.00E+00	8.06E-10	2.35E-11	9.08E-10	1.77E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
5.46E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	9.41E-02	3.22E+01	1.44E-01	6.13E-11	7.63E-12	-1	0.00E+00	-1	0.00E+00	8.07E-10	2.46E-11	9.08E-10	1.90E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
6.10E+03	7.07E+03	0.00E+00	4.00E+00	1.00E+01	4.00E+00	0.00E+00	0.00E+00	5.00E+00	1.00E+01	0.00E+00	2.18E+01	9.56E-02	3.21E+01	1.49E-01	6.04E-11	7.85E-12	-1	0.00E+00	-1	0.00E+00	8.06E-10	2.02E-11	9.04E-10	1.23E-11	-1	0.00E+00	-1	0.00E+00	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1	0.00E+00	-1
